table_number,table_title,title_fr,row_label,row_kind,year,value,provisional,n_editions,agreement,edition,page
12.2.4,Balance du trafic des mandats ميزان نشاط الحواالت4,balance du trafic des mandats 4,Mandats émis en Tunisie,data,2017,22882.0,False,2,confirmed,2018,202
12.2.4,Balance du trafic des mandats ميزان نشاط الحواالت4,balance du trafic des mandats 4,Mandats émis en Tunisie,data,2018,20257.0,False,1,single source,2018,202
12.2.4,Balance du trafic des mandats ميزان نشاط الحواالت4,balance du trafic des mandats 4,Solde,data,2006,403298.0,False,1,single source,2010,207
12.2.4,Balance du trafic des mandats ميزان نشاط الحواالت4,balance du trafic des mandats 4,Solde,data,2007,463170.0,False,2,confirmed,2011,209
12.2.4,Balance du trafic des mandats ميزان نشاط الحواالت4,balance du trafic des mandats 4,Solde,data,2008,494699.0,False,3,confirmed,2012,207
12.2.4,Balance du trafic des mandats ميزان نشاط الحواالت4,balance du trafic des mandats 4,Solde,data,2009,500083.0,False,3,confirmed,2012,207
12.2.4,Balance du trafic des mandats ميزان نشاط الحواالت4,balance du trafic des mandats 4,Solde,data,2010,551419.0,False,4,confirmed,2014,199
12.2.4,Balance du trafic des mandats ميزان نشاط الحواالت4,balance du trafic des mandats 4,Solde,data,2011,501431.0,False,4,confirmed,2015,198
12.2.4,Balance du trafic des mandats ميزان نشاط الحواالت4,balance du trafic des mandats 4,Solde,data,2012,558708.0,False,4,confirmed,2016,198
12.2.4,Balance du trafic des mandats ميزان نشاط الحواالت4,balance du trafic des mandats 4,Solde,data,2013,548375.0,False,4,confirmed,2017,198
12.2.4,Balance du trafic des mandats ميزان نشاط الحواالت4,balance du trafic des mandats 4,Solde,data,2014,557047.0,False,5,confirmed,2018,202
12.2.4,Balance du trafic des mandats ميزان نشاط الحواالت4,balance du trafic des mandats 4,Solde,data,2015,558619.0,False,4,confirmed,2018,202
12.2.4,Balance du trafic des mandats ميزان نشاط الحواالت4,balance du trafic des mandats 4,Solde,data,2016,589588.0,False,3,confirmed,2018,202
12.2.4,Balance du trafic des mandats ميزان نشاط الحواالت4,balance du trafic des mandats 4,Solde,data,2017,683666.0,False,2,confirmed,2018,202
12.2.4,Balance du trafic des mandats ميزان نشاط الحواالت4,balance du trafic des mandats 4,Solde,data,2018,875262.0,False,1,single source,2018,202
18.15,CAPACITE DE TRAITEMENT DES STATIONS D’EPURATION EN TERMES DE D BO,capacite de traitement des stations d epuration en termes de d bo,Traitement biologique            nombre,data,1996,50.0,False,1,single source,2001,240
18.15,CAPACITE DE TRAITEMENT DES STATIONS D’EPURATION EN TERMES DE D BO,capacite de traitement des stations d epuration en termes de d bo,Traitement biologique            nombre,data,1997,52.0,False,1,single source,2001,240
18.15,CAPACITE DE TRAITEMENT DES STATIONS D’EPURATION EN TERMES DE D BO,capacite de traitement des stations d epuration en termes de d bo,Traitement biologique            nombre,data,1998,55.0,False,1,single source,2001,240
18.15,CAPACITE DE TRAITEMENT DES STATIONS D’EPURATION EN TERMES DE D BO,capacite de traitement des stations d epuration en termes de d bo,Traitement biologique            nombre,data,1999,60.0,False,1,single source,2001,240
18.15,CAPACITE DE TRAITEMENT DES STATIONS D’EPURATION EN TERMES DE D BO,capacite de traitement des stations d epuration en termes de d bo,Traitement biologique            nombre,data,2000,61.0,False,1,single source,2001,240
18.15,CAPACITE DE TRAITEMENT DES STATIONS D’EPURATION EN TERMES DE D BO,capacite de traitement des stations d epuration en termes de d bo,Traitement biologique            nombre,data,2001,61.0,False,1,single source,2001,240
12.2.2,Colis postaux ﺍﻟﻄﺮﻭﺩ ﺍﻟﺒﺮﻳﺪﻳﺔ2,colis postaux 2,Arrivée,data,2003,52.0,False,1,single source,2007,201
12.2.2,Colis postaux ﺍﻟﻄﺮﻭﺩ ﺍﻟﺒﺮﻳﺪﻳﺔ2,colis postaux 2,Arrivée,data,2004,50.0,False,2,confirmed,2008,201
12.2.2,Colis postaux ﺍﻟﻄﺮﻭﺩ ﺍﻟﺒﺮﻳﺪﻳﺔ2,colis postaux 2,Arrivée,data,2005,50.0,False,3,confirmed,2009,205
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Arrivée,data,2006,57.0,False,4,confirmed,2010,206
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Arrivée,data,2007,60.0,False,5,confirmed,2011,208
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Arrivée,data,2008,60.0,False,5,confirmed,2012,206
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Arrivée,data,2009,61.0,False,4,confirmed,2012,206
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Arrivée,data,2010,59.0,False,4,confirmed,2014,198
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Arrivée,data,2011,62.0,False,4,confirmed,2015,197
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Arrivée,data,2012,65.0,False,4,confirmed,2016,197
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Arrivée,data,2013,61.0,False,4,confirmed,2017,197
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Arrivée,data,2014,54.0,False,5,confirmed,2018,201
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Arrivée,data,2015,66.0,False,5,confirmed,2019,201
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Arrivée,data,2016,62.0,False,5,confirmed,2020,201
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Arrivée,data,2017,66.0,False,5,confirmed,2021,201
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Arrivée,data,2018,83.0,False,5,confirmed,2022,201
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Arrivée,data,2019,67.0,False,5,confirmed,2023,201
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Arrivée,data,2020,53.0,False,4,confirmed,2023,201
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Arrivée,data,2021,52.0,False,3,confirmed,2023,201
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Arrivée,data,2022,45.0,False,2,confirmed,2023,201
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Arrivée,data,2023,42.0,False,1,single source,2023,201
12.2.2,Colis postaux ﺍﻟﻄﺮﻭﺩ ﺍﻟﺒﺮﻳﺪﻳﺔ2,colis postaux 2,Départ,data,2003,44.0,False,1,single source,2007,201
12.2.2,Colis postaux ﺍﻟﻄﺮﻭﺩ ﺍﻟﺒﺮﻳﺪﻳﺔ2,colis postaux 2,Départ,data,2004,46.0,False,2,confirmed,2008,201
12.2.2,Colis postaux ﺍﻟﻄﺮﻭﺩ ﺍﻟﺒﺮﻳﺪﻳﺔ2,colis postaux 2,Départ,data,2005,50.0,False,3,confirmed,2009,205
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Départ,data,2006,49.0,False,4,confirmed,2010,206
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Départ,data,2007,49.0,False,5,confirmed,2011,208
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Départ,data,2008,48.0,False,5,confirmed,2012,206
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Départ,data,2009,49.0,False,4,confirmed,2012,206
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Départ,data,2010,52.0,False,4,confirmed,2014,198
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Départ,data,2011,42.0,False,4,confirmed,2015,197
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Départ,data,2012,51.0,False,4,confirmed,2016,197
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Départ,data,2013,53.0,False,4,confirmed,2017,197
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Départ,data,2014,58.0,False,5,confirmed,2018,201
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Départ,data,2015,42.0,False,5,confirmed,2019,201
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Départ,data,2016,41.0,False,5,confirmed,2020,201
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Départ,data,2017,57.0,False,5,confirmed,2021,201
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Départ,data,2018,64.0,False,5,confirmed,2022,201
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Départ,data,2019,61.0,False,5,confirmed,2023,201
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Départ,data,2020,46.0,False,4,confirmed,2023,201
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Départ,data,2021,29.0,False,3,confirmed,2023,201
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Départ,data,2022,21.0,False,2,confirmed,2023,201
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Départ,data,2023,18.0,False,1,single source,2023,201
12.2.2,Colis postaux ﺍﻟﻄﺮﻭﺩ ﺍﻟﺒﺮﻳﺪﻳﺔ2,colis postaux 2,Régime international,data,2003,96.0,False,1,single source,2007,201
12.2.2,Colis postaux ﺍﻟﻄﺮﻭﺩ ﺍﻟﺒﺮﻳﺪﻳﺔ2,colis postaux 2,Régime international,data,2004,96.0,False,2,confirmed,2008,201
12.2.2,Colis postaux ﺍﻟﻄﺮﻭﺩ ﺍﻟﺒﺮﻳﺪﻳﺔ2,colis postaux 2,Régime international,data,2005,100.0,False,3,confirmed,2009,205
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Régime international,data,2006,106.0,False,4,confirmed,2010,206
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Régime international,data,2007,109.0,False,5,confirmed,2011,208
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Régime international,data,2008,108.0,False,5,confirmed,2012,206
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Régime international,data,2009,110.0,False,4,confirmed,2012,206
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Régime international,data,2010,111.0,False,4,confirmed,2014,198
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Régime international,data,2011,104.0,False,4,confirmed,2015,197
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Régime international,data,2012,116.0,False,4,confirmed,2016,197
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Régime international,data,2013,114.0,False,4,confirmed,2017,197
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Régime international,data,2014,112.0,False,5,confirmed,2018,201
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Régime international,data,2015,108.0,False,5,confirmed,2019,201
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Régime international,data,2016,103.0,False,5,confirmed,2020,201
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Régime international,data,2017,123.0,False,5,confirmed,2021,201
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Régime international,data,2018,127.0,False,5,confirmed,2022,201
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Régime international,data,2019,128.0,False,5,confirmed,2023,201
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Régime international,data,2020,99.0,False,4,confirmed,2023,201
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Régime international,data,2021,81.0,False,3,confirmed,2023,201
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Régime international,data,2022,66.0,False,2,confirmed,2023,201
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Régime international,data,2023,60.0,False,1,single source,2023,201
12.2.2,Colis postaux ﺍﻟﻄﺮﻭﺩ ﺍﻟﺒﺮﻳﺪﻳﺔ2,colis postaux 2,Régime interne,data,2003,62.0,False,1,single source,2007,201
12.2.2,Colis postaux ﺍﻟﻄﺮﻭﺩ ﺍﻟﺒﺮﻳﺪﻳﺔ2,colis postaux 2,Régime interne,data,2004,71.0,False,2,confirmed,2008,201
12.2.2,Colis postaux ﺍﻟﻄﺮﻭﺩ ﺍﻟﺒﺮﻳﺪﻳﺔ2,colis postaux 2,Régime interne,data,2005,67.0,False,3,confirmed,2009,205
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Régime interne,data,2006,65.0,False,4,confirmed,2010,206
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Régime interne,data,2007,81.0,False,5,confirmed,2011,208
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Régime interne,data,2008,82.0,False,5,confirmed,2012,206
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Régime interne,data,2009,82.0,False,4,confirmed,2012,206
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Régime interne,data,2010,82.0,False,4,confirmed,2014,198
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Régime interne,data,2011,69.0,False,4,confirmed,2015,197
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Régime interne,data,2012,71.0,False,4,confirmed,2016,197
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Régime interne,data,2013,73.0,False,4,confirmed,2017,197
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Régime interne,data,2014,92.0,False,5,confirmed,2018,201
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Régime interne,data,2015,100.0,False,5,confirmed,2019,201
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Régime interne,data,2016,116.0,False,5,confirmed,2020,201
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Régime interne,data,2017,119.0,False,5,confirmed,2021,201
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Régime interne,data,2018,147.0,False,5,confirmed,2022,201
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Régime interne,data,2019,179.0,False,5,confirmed,2023,201
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Régime interne,data,2020,257.0,False,4,confirmed,2023,201
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Régime interne,data,2021,221.0,False,3,confirmed,2023,201
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Régime interne,data,2022,93.0,False,2,confirmed,2023,201
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,Régime interne,data,2023,93.0,False,1,single source,2023,201
12.2.2,Colis postaux ﺍﻟﻄﺮﻭﺩ ﺍﻟﺒﺮﻳﺪﻳﺔ2,colis postaux 2,envoyés par “avion”,data,2003,82.0,False,1,single source,2007,201
12.2.2,Colis postaux ﺍﻟﻄﺮﻭﺩ ﺍﻟﺒﺮﻳﺪﻳﺔ2,colis postaux 2,envoyés par “avion”,data,2004,93.0,False,2,confirmed,2008,201
12.2.2,Colis postaux ﺍﻟﻄﺮﻭﺩ ﺍﻟﺒﺮﻳﺪﻳﺔ2,colis postaux 2,envoyés par “avion”,data,2005,93.0,False,3,confirmed,2009,205
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,envoyés par “avion”,data,2006,83.0,False,4,confirmed,2010,206
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,envoyés par “avion”,data,2007,101.0,False,5,confirmed,2011,208
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,envoyés par “avion”,data,2008,98.0,False,5,confirmed,2012,206
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,envoyés par “avion”,data,2009,110.0,False,4,confirmed,2012,206
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,envoyés par “avion”,data,2010,100.0,False,4,confirmed,2014,198
12.2.2,Colis postaux الطرود البريدية2,colis postaux 2,envoyés par “avion”,data,2011,92.0,False,4,confirmed,2015,197
