series,description,unit,year,month,t,running,treated,value,log_value,published_share
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2010,11,2010.8333333333333,-2,False,46796.0,10.753553008167492,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2010,12,2010.9166666666667,-1,False,47910.0,10.777079529877168,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2011,1,2011.0,0,True,42833.0,10.665064112517854,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2011,2,2011.0833333333333,1,True,44705.0,10.707840631169418,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2011,3,2011.1666666666667,2,True,48507.0,10.789463396407925,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2011,4,2011.25,3,True,45211.0,10.719095699044251,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2011,5,2011.3333333333333,4,True,47098.0,10.759985816257926,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2011,6,2011.4166666666667,5,True,45249.0,10.719935849436363,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2011,7,2011.5,6,True,43513.0,10.68081502300455,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2011,8,2011.5833333333333,7,True,44553.0,10.704434770699056,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2011,9,2011.6666666666667,8,True,45935.0,10.734982632705567,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2011,10,2011.75,9,True,55481.0,10.923795898779666,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2011,11,2011.8333333333333,10,True,39695.0,10.588980514159214,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2011,12,2011.9166666666667,11,True,43372.0,10.677569350592073,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2012,1,2012.0,12,True,43810.0,10.687617380807945,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2012,2,2012.0833333333333,13,True,45521.0,10.725929036924466,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2012,3,2012.1666666666667,14,True,51529.0,10.849900034962806,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2012,4,2012.25,15,True,50814.0,10.835927186149654,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2012,5,2012.3333333333333,16,True,55184.0,10.918428335176623,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2012,6,2012.4166666666667,17,True,52477.0,10.868130257349865,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2012,7,2012.5,18,True,50656.0,10.83281296268074,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2012,8,2012.5833333333333,19,True,44864.0,10.711390970394262,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2012,9,2012.6666666666667,20,True,50190.0,10.823571082648979,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2012,10,2012.75,21,True,57528.0,10.96002706478233,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2012,11,2012.8333333333333,22,True,45582.0,10.727268180731276,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2012,12,2012.9166666666667,23,True,53886.0,10.894625982899004,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2013,1,2013.0,24,True,50007.0,10.819918274611197,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2013,2,2013.0833333333333,25,True,44174.0,10.695891659693414,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2013,3,2013.1666666666667,26,True,45973.0,10.735809546623079,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2013,4,2013.25,27,True,49770.0,10.815167671852599,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2013,5,2013.3333333333333,28,True,49191.0,10.803465958917979,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2013,6,2013.4166666666667,29,True,44468.0,10.702525108353505,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2013,7,2013.5,30,True,50446.0,10.82865873621622,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2013,8,2013.5833333333333,31,True,43510.0,10.680746075714726,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2013,9,2013.6666666666667,32,True,53056.0,10.879103238494967,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2013,10,2013.75,33,True,53762.0,10.892322176885992,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2013,11,2013.8333333333333,34,True,49059.0,10.8007789344005,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2013,12,2013.9166666666667,35,True,56975.0,10.950367854113885,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2014,1,2014.0,36,True,51651.0,10.852264835444583,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2014,2,2014.0833333333333,37,True,48571.0,10.79078192396869,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2014,3,2014.1666666666667,38,True,52172.0,10.862301231490173,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2014,4,2014.25,39,True,52286.0,10.864483927794135,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2014,5,2014.3333333333333,40,True,52376.0,10.866203750120928,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2014,6,2014.4166666666667,41,True,51214.0,10.84376821115038,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2014,7,2014.5,42,True,46905.0,10.755879558560052,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2014,8,2014.5833333333333,43,True,44428.0,10.70162518028701,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2014,9,2014.6666666666667,44,True,57383.0,10.95750337119409,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2014,10,2014.75,45,True,48177.0,10.782637007729601,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2014,11,2014.8333333333333,46,True,45817.0,10.73241048027168,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2014,12,2014.9166666666667,47,True,52790.0,10.874077057817662,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2015,1,2015.0,48,True,46401.0,10.74507628970625,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2015,2,2015.0833333333333,49,True,43099.0,10.671255073966524,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2015,3,2015.1666666666667,50,True,50336.0,10.826475805858005,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2015,4,2015.25,51,True,49422.0,10.808150948169304,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2015,5,2015.3333333333333,52,True,50361.0,10.826972344990523,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2015,6,2015.4166666666667,53,True,55258.0,10.919768405278106,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2015,7,2015.5,54,True,46856.0,10.754834347769618,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2015,8,2015.5833333333333,55,True,47484.0,10.768148091173424,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2015,9,2015.6666666666667,56,True,57482.0,10.959227134298843,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2015,10,2015.75,57,True,49830.0,10.81637249127545,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2015,11,2015.8333333333333,58,True,50017.0,10.82011822662338,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2015,12,2015.9166666666667,59,True,54892.0,10.913122897389524,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2016,1,2016.0,60,True,44139.0,10.695099024366057,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2016,2,2016.0833333333333,61,True,46992.0,10.757732653438401,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2016,3,2016.1666666666667,62,True,50112.0,10.822015779350474,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2016,4,2016.25,63,True,47180.0,10.761725352961665,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2016,5,2016.3333333333333,64,True,52003.0,10.859056688207119,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2016,6,2016.4166666666667,65,True,50785.0,10.835356314373602,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2016,7,2016.5,66,True,47716.0,10.773022050401837,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2016,8,2016.5833333333333,67,True,56889.0,10.948857279808518,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2016,9,2016.6666666666667,68,True,59746.0,10.997857521946106,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2016,10,2016.75,69,True,57546.0,10.960339906956007,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2016,11,2016.8333333333333,70,True,51503.0,10.849395337382406,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2016,12,2016.9166666666667,71,True,57550.0,10.960409414150028,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2017,1,2017.0,72,True,50687.0,10.833424746444134,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2017,2,2017.0833333333333,73,True,45758.0,10.731121918804826,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2017,3,2017.1666666666667,74,True,52317.0,10.86507664503757,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2017,4,2017.25,75,True,51176.0,10.843025951129974,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2017,5,2017.3333333333333,76,True,68078.0,11.128409385612446,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2017,6,2017.4166666666667,77,True,59505.0,10.993815621616541,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2017,7,2017.5,78,True,54636.0,10.908448285122782,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2017,8,2017.5833333333333,79,True,67926.0,11.126174156306165,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2017,9,2017.6666666666667,80,True,57085.0,10.952296664110428,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2017,10,2017.75,81,True,70282.0,11.160270999494303,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2017,11,2017.8333333333333,82,True,65174.0,11.08481589537751,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2017,12,2017.9166666666667,83,True,63924.0,11.065450156705,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2018,1,2018.0,84,True,63225.0,11.054455071538166,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2018,2,2018.0833333333333,85,True,57414.0,10.958043455007317,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2018,3,2018.1666666666667,86,True,66576.0,11.106099431222722,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2018,4,2018.25,87,True,66136.0,11.099468506932512,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2018,5,2018.3333333333333,88,True,76976.0,11.251248963939235,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2018,6,2018.4166666666667,89,True,73292.0,11.202206741400065,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2018,7,2018.5,90,True,72954.0,11.197584384524474,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2018,8,2018.5833333333333,91,True,77508.0,11.258136435820473,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2018,9,2018.6666666666667,92,True,75166.0,11.227454280037827,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2018,10,2018.75,93,True,87146.0,11.375340152017603,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2018,11,2018.8333333333333,94,True,87583.0,11.380342194164701,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2018,12,2018.9166666666667,95,True,91541.0,11.424542238334112,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2019,1,2019.0,96,True,85222.0,11.353014895447844,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2019,2,2019.0833333333333,97,True,84193.0,11.340867061382555,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2019,3,2019.1666666666667,98,True,90531.0,11.413447612470558,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2019,4,2019.25,99,True,97963.0,11.49234513534197,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2019,5,2019.3333333333333,100,True,107062.0,11.581163384886278,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2019,6,2019.4166666666667,101,True,86598.0,11.369031999595618,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2019,7,2019.5,102,True,95983.0,11.471926371435535,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2019,8,2019.5833333333333,103,True,77702.0,11.26063627605021,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2019,9,2019.6666666666667,104,True,92694.0,11.437059024540105,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2019,10,2019.75,105,True,98444.0,11.497243137568121,1.0
money_orders,Money orders sent from abroad and paid in Tunisia (12.2.8),thousand dinars,2019,11,2019.8333333333333,106,True,89612.0,11.40324451856682,1.0
