governorate,year,indicator,breakdown,value,unit,n_editions,agreement,source_title
Nabeul,2015,population_male,15-19,29.8,thousands,1,single source,estimation de la population par
Nabeul,2015,population_male,20-24,31.1,thousands,1,single source,estimation de la population par
Nabeul,2015,population_male,25-29,32.4,thousands,1,single source,estimation de la population par
Nabeul,2015,population_male,30-34,35.5,thousands,1,single source,estimation de la population par
Nabeul,2015,population_male,35-39,31.6,thousands,1,single source,estimation de la population par
Nabeul,2015,population_male,40-44,29.6,thousands,1,single source,estimation de la population par
Nabeul,2015,population_male,45-49,25.9,thousands,1,single source,estimation de la population par
Nabeul,2015,population_male,50-54,25.0,thousands,1,single source,estimation de la population par
Nabeul,2015,population_male,55-59,20.0,thousands,1,single source,estimation de la population par
Nabeul,2015,population_male,60-64,15.3,thousands,1,single source,estimation de la population par
Nabeul,2015,population_male,65-69,10.0,thousands,1,single source,estimation de la population par
Nabeul,2015,population_male,70-74,8.1,thousands,1,single source,estimation de la population par
Nabeul,2015,population_male,75-79,5.2,thousands,1,single source,estimation de la population par
Nabeul,2015,population_male,80+,6.4,thousands,1,single source,estimation de la population par
Nabeul,2016,population_male,00-04,40.5,thousands,1,single source,estimation de la population par
Nabeul,2016,population_male,05-09,34.3,thousands,1,single source,estimation de la population par
Nabeul,2016,population_male,10-14,30.9,thousands,1,single source,estimation de la population par
Nabeul,2016,population_male,15-19,28.7,thousands,1,single source,estimation de la population par
Nabeul,2016,population_male,20-24,29.6,thousands,1,single source,estimation de la population par
Nabeul,2016,population_male,25-29,31.3,thousands,1,single source,estimation de la population par
Nabeul,2016,population_male,30-34,34.0,thousands,1,single source,estimation de la population par
Nabeul,2016,population_male,35-39,33.6,thousands,1,single source,estimation de la population par
Nabeul,2016,population_male,40-44,30.0,thousands,1,single source,estimation de la population par
Nabeul,2016,population_male,45-49,26.0,thousands,1,single source,estimation de la population par
Nabeul,2016,population_male,50-54,24.9,thousands,1,single source,estimation de la population par
Nabeul,2016,population_male,55-59,21.3,thousands,1,single source,estimation de la population par
Nabeul,2016,population_male,60-64,16.6,thousands,1,single source,estimation de la population par
Nabeul,2016,population_male,65-69,11.9,thousands,1,single source,estimation de la population par
Nabeul,2016,population_male,70-74,7.9,thousands,1,single source,estimation de la population par
Nabeul,2016,population_male,75-79,5.2,thousands,1,single source,estimation de la population par
Nabeul,2016,population_male,80+,6.6,thousands,1,single source,estimation de la population par
Nabeul,2017,population_male,00-04,41.8,thousands,1,single source,estimation de la population par
Nabeul,2017,population_male,05-09,35.3,thousands,1,single source,estimation de la population par
Nabeul,2017,population_male,10-14,31.5,thousands,1,single source,estimation de la population par
Nabeul,2017,population_male,15-19,28.5,thousands,1,single source,estimation de la population par
Nabeul,2017,population_male,20-24,28.9,thousands,1,single source,estimation de la population par
Nabeul,2017,population_male,25-29,31.3,thousands,1,single source,estimation de la population par
Nabeul,2017,population_male,30-34,32.9,thousands,1,single source,estimation de la population par
Nabeul,2017,population_male,35-39,34.9,thousands,1,single source,estimation de la population par
Nabeul,2017,population_male,40-44,30.5,thousands,1,single source,estimation de la population par
Nabeul,2017,population_male,45-49,26.5,thousands,1,single source,estimation de la population par
Nabeul,2017,population_male,50-54,24.9,thousands,1,single source,estimation de la population par
Nabeul,2017,population_male,55-59,22.2,thousands,1,single source,estimation de la population par
Nabeul,2017,population_male,60-64,17.1,thousands,1,single source,estimation de la population par
Nabeul,2017,population_male,65-69,13.2,thousands,1,single source,estimation de la population par
Nabeul,2017,population_male,70-74,7.9,thousands,1,single source,estimation de la population par
Nabeul,2017,population_male,75-79,5.3,thousands,1,single source,estimation de la population par
Nabeul,2017,population_male,80+,6.6,thousands,1,single source,estimation de la population par
Nabeul,2018,population_male,00-04,42.6,thousands,1,single source,estimation de la population par
Nabeul,2018,population_male,05-09,36.5,thousands,1,single source,estimation de la population par
Nabeul,2018,population_male,10-14,32.2,thousands,1,single source,estimation de la population par
Nabeul,2018,population_male,15-19,28.5,thousands,1,single source,estimation de la population par
Nabeul,2018,population_male,20-24,28.2,thousands,1,single source,estimation de la population par
Nabeul,2018,population_male,25-29,31.2,thousands,1,single source,estimation de la population par
Nabeul,2018,population_male,30-34,31.8,thousands,1,single source,estimation de la population par
Nabeul,2018,population_male,35-39,35.8,thousands,1,single source,estimation de la population par
Nabeul,2018,population_male,40-44,31.1,thousands,1,single source,estimation de la population par
Nabeul,2018,population_male,45-49,26.9,thousands,1,single source,estimation de la population par
Nabeul,2018,population_male,50-54,24.8,thousands,1,single source,estimation de la population par
Nabeul,2018,population_male,55-59,22.9,thousands,1,single source,estimation de la population par
Nabeul,2018,population_male,60-64,17.7,thousands,1,single source,estimation de la population par
Nabeul,2018,population_male,65-69,14.4,thousands,1,single source,estimation de la population par
Nabeul,2018,population_male,70-74,8.1,thousands,1,single source,estimation de la population par
Nabeul,2018,population_male,75-79,5.5,thousands,1,single source,estimation de la population par
Nabeul,2018,population_male,80+,6.6,thousands,1,single source,estimation de la population par
Nabeul,2019,population_male,00-04,43.1,thousands,1,single source,estimation de la population par groupe d age genre et 2
Nabeul,2019,population_male,05-09,37.8,thousands,1,single source,estimation de la population par groupe d age genre et 2
Nabeul,2019,population_male,10-14,33.0,thousands,1,single source,estimation de la population par groupe d age genre et 2
Nabeul,2019,population_male,15-19,28.6,thousands,1,single source,estimation de la population par groupe d age genre et 2
Nabeul,2019,population_male,20-24,27.6,thousands,1,single source,estimation de la population par groupe d age genre et 2
Nabeul,2019,population_male,25-29,30.9,thousands,1,single source,estimation de la population par groupe d age genre et 2
Nabeul,2019,population_male,30-34,30.9,thousands,1,single source,estimation de la population par groupe d age genre et 2
Nabeul,2019,population_male,35-39,36.2,thousands,1,single source,estimation de la population par groupe d age genre et 2
Nabeul,2019,population_male,40-44,32.0,thousands,1,single source,estimation de la population par groupe d age genre et 2
Nabeul,2019,population_male,45-49,27.3,thousands,1,single source,estimation de la population par groupe d age genre et 2
Nabeul,2019,population_male,50-54,24.9,thousands,1,single source,estimation de la population par groupe d age genre et 2
Nabeul,2019,population_male,55-59,23.3,thousands,1,single source,estimation de la population par groupe d age genre et 2
Nabeul,2019,population_male,60-64,18.3,thousands,1,single source,estimation de la population par groupe d age genre et 2
Nabeul,2019,population_male,65-69,15.5,thousands,1,single source,estimation de la population par groupe d age genre et 2
Nabeul,2019,population_male,70-74,8.5,thousands,1,single source,estimation de la population par groupe d age genre et 2
Nabeul,2019,population_male,75-79,5.5,thousands,1,single source,estimation de la population par groupe d age genre et 2
Nabeul,2019,population_male,80+,6.6,thousands,1,single source,estimation de la population par groupe d age genre et 2
