series,group,base_year,year,month,t,running,treated,value,log_value
industrial_prices,Energie,2010,2020,11,2020.833333,118,True,161.9,5.086979
industrial_prices,Energie,2010,2020,12,2020.916667,119,True,161.9,5.086979
industrial_prices,Energie,2010,2021,1,2021.0,120,True,162.1,5.088213
industrial_prices,Energie,2010,2021,2,2021.083333,121,True,162.5,5.090678
industrial_prices,Energie,2010,2021,3,2021.166667,122,True,163.2,5.094976
industrial_prices,Energie,2010,2021,4,2021.25,123,True,163.2,5.094976
industrial_prices,Energie,2010,2021,5,2021.333333,124,True,163.4,5.096201
industrial_prices,Energie,2010,2021,6,2021.416667,125,True,156.9,5.055609
industrial_prices,Energie,2010,2021,7,2021.5,126,True,157.4,5.05879
industrial_prices,Energie,2010,2021,8,2021.583333,127,True,157.1,5.056883
industrial_prices,Energie,2010,2021,9,2021.666667,128,True,157.6,5.06006
industrial_prices,Energie,2010,2021,10,2021.75,129,True,158.2,5.06386
industrial_prices,Energie,2010,2021,11,2021.833333,130,True,158.8,5.067646
industrial_prices,Energie,2010,2021,12,2021.916667,131,True,159.1,5.069533
industrial_prices,Energie,2010,2022,1,2022.0,132,True,161.5,5.084505
industrial_prices,Energie,2010,2022,2,2022.083333,133,True,162.8,5.092522
industrial_prices,Energie,2010,2022,3,2022.166667,134,True,167.8,5.122773
industrial_prices,Energie,2010,2022,4,2022.25,135,True,171.4,5.144
industrial_prices,Energie,2010,2022,5,2022.333333,136,True,179.5,5.190175
industrial_prices,Energie,2010,2022,6,2022.416667,137,True,179.8,5.191845
industrial_prices,Energie,2010,2022,7,2022.5,138,True,181.2,5.199601
industrial_prices,Energie,2010,2022,8,2022.583333,139,True,182.5,5.20675
industrial_prices,Energie,2010,2022,9,2022.666667,140,True,185.1,5.220896
industrial_prices,Energie,2010,2022,10,2022.75,141,True,187.1,5.231643
industrial_prices,Energie,2010,2022,11,2022.833333,142,True,186.4,5.227895
industrial_prices,Energie,2010,2022,12,2022.916667,143,True,183.9,5.214392
industrial_prices,Energie,2010,2023,1,2023.0,144,True,190.7,5.250702
industrial_prices,Energie,2010,2023,2,2023.083333,145,True,189.2,5.242805
industrial_prices,Energie,2010,2023,3,2023.166667,146,True,188.5,5.239098
industrial_prices,Energie,2010,2023,4,2023.25,147,True,187.4,5.233245
industrial_prices,Energie,2010,2023,5,2023.333333,148,True,186.6,5.228967
industrial_prices,Energie,2010,2023,6,2023.416667,149,True,195.6,5.276072
industrial_prices,Energie,2010,2023,7,2023.5,150,True,194.7,5.27146
industrial_prices,Energie,2010,2023,8,2023.583333,151,True,195.4,5.275049
industrial_prices,Energie,2010,2023,9,2023.666667,152,True,196.2,5.279135
industrial_prices,Energie,2010,2023,10,2023.75,153,True,197.7,5.286751
industrial_prices,Energie,2010,2023,11,2023.833333,154,True,198.2,5.289277
industrial_prices,Energie,2010,2023,12,2023.916667,155,True,197.9,5.287762
industrial_prices,Industries agro-alimentaires,2000,1998,1,1998.0,-156,False,151.5,5.020586
industrial_prices,Industries agro-alimentaires,2000,1998,2,1998.083333,-155,False,151.9,5.023222
industrial_prices,Industries agro-alimentaires,2000,1998,3,1998.166667,-154,False,152.1,5.024538
industrial_prices,Industries agro-alimentaires,2000,1998,4,1998.25,-153,False,152.1,5.024538
industrial_prices,Industries agro-alimentaires,2000,1998,5,1998.333333,-152,False,150.9,5.016617
industrial_prices,Industries agro-alimentaires,2000,1998,6,1998.416667,-151,False,150.9,5.016617
industrial_prices,Industries agro-alimentaires,2000,1998,7,1998.5,-150,False,152.4,5.026509
industrial_prices,Industries agro-alimentaires,2000,1998,8,1998.583333,-149,False,153.4,5.033049
industrial_prices,Industries agro-alimentaires,2000,1998,9,1998.666667,-148,False,153.6,5.034352
industrial_prices,Industries agro-alimentaires,2000,1998,10,1998.75,-147,False,153.5,5.033701
industrial_prices,Industries agro-alimentaires,2000,1998,11,1998.833333,-146,False,153.5,5.033701
industrial_prices,Industries agro-alimentaires,2000,1998,12,1998.916667,-145,False,153.8,5.035653
industrial_prices,Industries agro-alimentaires,2000,1999,1,1999.0,-144,False,155.1,5.04407
industrial_prices,Industries agro-alimentaires,2000,1999,2,1999.083333,-143,False,154.7,5.041488
industrial_prices,Industries agro-alimentaires,2000,1999,3,1999.166667,-142,False,155.3,5.045359
industrial_prices,Industries agro-alimentaires,2000,1999,4,1999.25,-141,False,154.8,5.042134
industrial_prices,Industries agro-alimentaires,2000,1999,5,1999.333333,-140,False,153.5,5.033701
industrial_prices,Industries agro-alimentaires,2000,1999,6,1999.416667,-139,False,154.4,5.039547
industrial_prices,Industries agro-alimentaires,2000,1999,7,1999.5,-138,False,155.0,5.043425
industrial_prices,Industries agro-alimentaires,2000,1999,8,1999.583333,-137,False,156.6,5.053695
industrial_prices,Industries agro-alimentaires,2000,1999,9,1999.666667,-136,False,156.9,5.055609
industrial_prices,Industries agro-alimentaires,2000,1999,10,1999.75,-135,False,157.0,5.056246
industrial_prices,Industries agro-alimentaires,2000,1999,11,1999.833333,-134,False,157.0,5.056246
industrial_prices,Industries agro-alimentaires,2000,1999,12,1999.916667,-133,False,156.8,5.054971
industrial_prices,Industries agro-alimentaires,2000,2000,1,2000.0,-132,False,159.6,5.072671
industrial_prices,Industries agro-alimentaires,2000,2000,2,2000.083333,-131,False,160.9,5.080783
industrial_prices,Industries agro-alimentaires,2000,2000,3,2000.166667,-130,False,160.1,5.075799
industrial_prices,Industries agro-alimentaires,2000,2000,4,2000.25,-129,False,159.5,5.072044
industrial_prices,Industries agro-alimentaires,2000,2000,5,2000.333333,-128,False,158.7,5.067016
industrial_prices,Industries agro-alimentaires,2000,2000,6,2000.416667,-127,False,158.3,5.064492
industrial_prices,Industries agro-alimentaires,2000,2000,7,2000.5,-126,False,158.9,5.068275
industrial_prices,Industries agro-alimentaires,2000,2000,8,2000.583333,-125,False,159.9,5.074549
industrial_prices,Industries agro-alimentaires,2000,2000,9,2000.666667,-124,False,161.3,5.083266
industrial_prices,Industries agro-alimentaires,2000,2000,10,2000.75,-123,False,161.3,5.083266
industrial_prices,Industries agro-alimentaires,2000,2000,11,2000.833333,-122,False,161.9,5.086979
industrial_prices,Industries agro-alimentaires,2000,2000,12,2000.916667,-121,False,161.3,5.083266
industrial_prices,Industries agro-alimentaires,2000,2005,1,2005.0,-72,False,120.8,4.794136
industrial_prices,Industries agro-alimentaires,2000,2005,2,2005.083333,-71,False,121.5,4.799914
industrial_prices,Industries agro-alimentaires,2000,2005,3,2005.166667,-70,False,122.2,4.805659
industrial_prices,Industries agro-alimentaires,2000,2005,4,2005.25,-69,False,121.9,4.803201
industrial_prices,Industries agro-alimentaires,2000,2005,5,2005.333333,-68,False,121.0,4.795791
industrial_prices,Industries agro-alimentaires,2000,2005,6,2005.416667,-67,False,119.9,4.786658
industrial_prices,Industries agro-alimentaires,2000,2005,7,2005.5,-66,False,118.9,4.778283
industrial_prices,Industries agro-alimentaires,2000,2005,8,2005.583333,-65,False,120.5,4.79165
industrial_prices,Industries agro-alimentaires,2000,2005,9,2005.666667,-64,False,120.9,4.794964
industrial_prices,Industries agro-alimentaires,2000,2005,10,2005.75,-63,False,120.9,4.794964
industrial_prices,Industries agro-alimentaires,2000,2005,11,2005.833333,-62,False,119.7,4.784989
industrial_prices,Industries agro-alimentaires,2000,2005,12,2005.916667,-61,False,123.5,4.816241
industrial_prices,Industries agro-alimentaires,2000,2006,1,2006.0,-60,False,125.7,4.833898
industrial_prices,Industries agro-alimentaires,2000,2006,2,2006.083333,-59,False,126.6,4.841033
industrial_prices,Industries agro-alimentaires,2000,2006,3,2006.166667,-58,False,127.0,4.844187
industrial_prices,Industries agro-alimentaires,2000,2006,4,2006.25,-57,False,129.6,4.864453
industrial_prices,Industries agro-alimentaires,2000,2006,5,2006.333333,-56,False,129.3,4.862135
industrial_prices,Industries agro-alimentaires,2000,2006,6,2006.416667,-55,False,128.3,4.854371
industrial_prices,Industries agro-alimentaires,2000,2006,7,2006.5,-54,False,128.0,4.85203
industrial_prices,Industries agro-alimentaires,2000,2006,8,2006.583333,-53,False,127.9,4.851249
industrial_prices,Industries agro-alimentaires,2000,2006,9,2006.666667,-52,False,128.5,4.855929
industrial_prices,Industries agro-alimentaires,2000,2006,10,2006.75,-51,False,125.3,4.830711
industrial_prices,Industries agro-alimentaires,2000,2006,11,2006.833333,-50,False,123.4,4.815431
industrial_prices,Industries agro-alimentaires,2000,2006,12,2006.916667,-49,False,123.3,4.81462
industrial_prices,Industries agro-alimentaires,2000,2007,1,2007.0,-48,False,123.4,4.815431
industrial_prices,Industries agro-alimentaires,2000,2007,2,2007.083333,-47,False,123.7,4.817859
industrial_prices,Industries agro-alimentaires,2000,2007,3,2007.166667,-46,False,123.9,4.819475
industrial_prices,Industries agro-alimentaires,2000,2007,4,2007.25,-45,False,123.8,4.818667
industrial_prices,Industries agro-alimentaires,2000,2007,5,2007.333333,-44,False,123.9,4.819475
industrial_prices,Industries agro-alimentaires,2000,2007,6,2007.416667,-43,False,124.3,4.822698
industrial_prices,Industries agro-alimentaires,2000,2007,7,2007.5,-42,False,124.5,4.824306
industrial_prices,Industries agro-alimentaires,2000,2007,8,2007.583333,-41,False,125.8,4.834693
industrial_prices,Industries agro-alimentaires,2000,2007,9,2007.666667,-40,False,126.0,4.836282
industrial_prices,Industries agro-alimentaires,2000,2007,10,2007.75,-39,False,126.6,4.841033
industrial_prices,Industries agro-alimentaires,2000,2007,11,2007.833333,-38,False,128.2,4.853592
industrial_prices,Industries agro-alimentaires,2000,2007,12,2007.916667,-37,False,129.7,4.865224
industrial_prices,Industries agro-alimentaires,2000,2008,1,2008.0,-36,False,130.6,4.872139
industrial_prices,Industries agro-alimentaires,2000,2008,2,2008.083333,-35,False,131.5,4.879007
industrial_prices,Industries agro-alimentaires,2000,2008,3,2008.166667,-34,False,133.0,4.890349
industrial_prices,Industries agro-alimentaires,2000,2008,4,2008.25,-33,False,133.4,4.893352
industrial_prices,Industries agro-alimentaires,2000,2008,5,2008.333333,-32,False,132.5,4.886583
industrial_prices,Industries agro-alimentaires,2000,2008,6,2008.416667,-31,False,133.3,4.892602
industrial_prices,Industries agro-alimentaires,2000,2008,7,2008.5,-30,False,133.8,4.896346
industrial_prices,Industries agro-alimentaires,2000,2008,8,2008.583333,-29,False,135.9,4.911919
industrial_prices,Industries agro-alimentaires,2000,2008,9,2008.666667,-28,False,136.3,4.914858
industrial_prices,Industries agro-alimentaires,2000,2008,10,2008.75,-27,False,136.5,4.916325
industrial_prices,Industries agro-alimentaires,2000,2008,11,2008.833333,-26,False,136.1,4.91339
industrial_prices,Industries agro-alimentaires,2000,2008,12,2008.916667,-25,False,134.8,4.903792
industrial_prices,Industries agro-alimentaires,2000,2009,1,2009.0,-24,False,136.5,4.916325
industrial_prices,Industries agro-alimentaires,2000,2009,2,2009.083333,-23,False,136.7,4.917789
industrial_prices,Industries agro-alimentaires,2000,2009,3,2009.166667,-22,False,136.9,4.919251
industrial_prices,Industries agro-alimentaires,2000,2009,4,2009.25,-21,False,137.5,4.923624
industrial_prices,Industries agro-alimentaires,2000,2009,5,2009.333333,-20,False,138.0,4.927254
industrial_prices,Industries agro-alimentaires,2000,2009,6,2009.416667,-19,False,138.1,4.927978
industrial_prices,Industries agro-alimentaires,2000,2009,7,2009.5,-18,False,138.3,4.929425
industrial_prices,Industries agro-alimentaires,2000,2009,8,2009.583333,-17,False,139.7,4.939497
industrial_prices,Industries agro-alimentaires,2000,2009,9,2009.666667,-16,False,139.7,4.939497
industrial_prices,Industries agro-alimentaires,2000,2009,10,2009.75,-15,False,141.1,4.949469
industrial_prices,Industries agro-alimentaires,2000,2009,11,2009.833333,-14,False,142.4,4.95864
industrial_prices,Industries agro-alimentaires,2000,2009,12,2009.916667,-13,False,141.4,4.951593
industrial_prices,Industries agro-alimentaires,2000,2010,1,2010.0,-12,False,142.2,4.957235
industrial_prices,Industries agro-alimentaires,2000,2010,2,2010.083333,-11,False,144.3,4.971894
industrial_prices,Industries agro-alimentaires,2000,2010,3,2010.166667,-10,False,143.3,4.96494
industrial_prices,Industries agro-alimentaires,2000,2010,4,2010.25,-9,False,143.8,4.968423
industrial_prices,Industries agro-alimentaires,2000,2010,5,2010.333333,-8,False,144.2,4.971201
industrial_prices,Industries agro-alimentaires,2000,2010,6,2010.416667,-7,False,144.4,4.972587
industrial_prices,Industries agro-alimentaires,2000,2010,7,2010.5,-6,False,145.4,4.979489
industrial_prices,Industries agro-alimentaires,2000,2010,8,2010.583333,-5,False,145.9,4.982921
industrial_prices,Industries agro-alimentaires,2000,2010,9,2010.666667,-4,False,146.3,4.985659
industrial_prices,Industries agro-alimentaires,2000,2010,10,2010.75,-3,False,146.9,4.989752
industrial_prices,Industries agro-alimentaires,2000,2010,11,2010.833333,-2,False,147.7,4.995183
industrial_prices,Industries agro-alimentaires,2000,2010,12,2010.916667,-1,False,148.5,5.000585
industrial_prices,Industries agro-alimentaires,2000,2011,1,2011.0,0,True,149.4,5.006627
industrial_prices,Industries agro-alimentaires,2000,2011,2,2011.083333,1,True,149.4,5.006627
industrial_prices,Industries agro-alimentaires,2000,2011,3,2011.166667,2,True,149.9,5.009968
industrial_prices,Industries agro-alimentaires,2000,2011,4,2011.25,3,True,149.7,5.008633
industrial_prices,Industries agro-alimentaires,2000,2011,5,2011.333333,4,True,149.7,5.008633
industrial_prices,Industries agro-alimentaires,2000,2011,6,2011.416667,5,True,150.6,5.014627
industrial_prices,Industries agro-alimentaires,2000,2011,7,2011.5,6,True,152.5,5.027165
industrial_prices,Industries agro-alimentaires,2000,2011,8,2011.583333,7,True,153.9,5.036303
industrial_prices,Industries agro-alimentaires,2000,2011,9,2011.666667,8,True,154.1,5.037602
industrial_prices,Industries agro-alimentaires,2000,2011,10,2011.75,9,True,155.0,5.043425
industrial_prices,Industries agro-alimentaires,2000,2011,11,2011.833333,10,True,156.4,5.052417
industrial_prices,Industries agro-alimentaires,2000,2011,12,2011.916667,11,True,156.4,5.052417
industrial_prices,Industries agro-alimentaires,2000,2012,1,2012.0,12,True,157.0,5.056246
industrial_prices,Industries agro-alimentaires,2000,2012,2,2012.083333,13,True,160.0,5.075174
industrial_prices,Industries agro-alimentaires,2000,2012,3,2012.166667,14,True,158.6,5.066385
industrial_prices,Industries agro-alimentaires,2000,2012,4,2012.25,15,True,157.8,5.061328
industrial_prices,Industries agro-alimentaires,2000,2012,5,2012.333333,16,True,157.8,5.061328
industrial_prices,Industries agro-alimentaires,2000,2012,6,2012.416667,17,True,160.9,5.080783
industrial_prices,Industries agro-alimentaires,2000,2012,7,2012.5,18,True,161.9,5.086979
industrial_prices,Industries agro-alimentaires,2000,2012,8,2012.583333,19,True,165.3,5.107762
industrial_prices,Industries agro-alimentaires,2000,2012,9,2012.666667,20,True,166.2,5.113192
industrial_prices,Industries agro-alimentaires,2000,2012,10,2012.75,21,True,164.8,5.104733
industrial_prices,Industries agro-alimentaires,2000,2012,11,2012.833333,22,True,165.0,5.105945
industrial_prices,Industries agro-alimentaires,2000,2012,12,2012.916667,23,True,165.8,5.110782
industrial_prices,Industries agro-alimentaires,2010,2010,1,2010.0,-12,False,97.9,4.583947
industrial_prices,Industries agro-alimentaires,2010,2010,2,2010.083333,-11,False,99.2,4.597138
industrial_prices,Industries agro-alimentaires,2010,2010,3,2010.166667,-10,False,98.9,4.594109
industrial_prices,Industries agro-alimentaires,2010,2010,4,2010.25,-9,False,99.0,4.59512
industrial_prices,Industries agro-alimentaires,2010,2010,5,2010.333333,-8,False,99.3,4.598146
industrial_prices,Industries agro-alimentaires,2010,2010,6,2010.416667,-7,False,99.5,4.600158
industrial_prices,Industries agro-alimentaires,2010,2010,7,2010.5,-6,False,100.1,4.60617
industrial_prices,Industries agro-alimentaires,2010,2010,8,2010.583333,-5,False,100.4,4.609162
industrial_prices,Industries agro-alimentaires,2010,2010,9,2010.666667,-4,False,100.6,4.611152
industrial_prices,Industries agro-alimentaires,2010,2010,10,2010.75,-3,False,101.0,4.615121
industrial_prices,Industries agro-alimentaires,2010,2010,11,2010.833333,-2,False,101.5,4.620059
industrial_prices,Industries agro-alimentaires,2010,2010,12,2010.916667,-1,False,102.2,4.626932
industrial_prices,Industries agro-alimentaires,2010,2011,1,2011.0,0,True,102.9,4.633758
industrial_prices,Industries agro-alimentaires,2010,2011,2,2011.083333,1,True,103.0,4.634729
industrial_prices,Industries agro-alimentaires,2010,2011,3,2011.166667,2,True,103.3,4.637637
industrial_prices,Industries agro-alimentaires,2010,2011,4,2011.25,3,True,103.2,4.636669
industrial_prices,Industries agro-alimentaires,2010,2011,5,2011.333333,4,True,103.4,4.638605
industrial_prices,Industries agro-alimentaires,2010,2011,6,2011.416667,5,True,103.8,4.642466
industrial_prices,Industries agro-alimentaires,2010,2011,7,2011.5,6,True,105.1,4.654912
industrial_prices,Industries agro-alimentaires,2010,2011,8,2011.583333,7,True,105.7,4.660605
industrial_prices,Industries agro-alimentaires,2010,2011,9,2011.666667,8,True,105.9,4.662495
industrial_prices,Industries agro-alimentaires,2010,2011,10,2011.75,9,True,106.6,4.669084
industrial_prices,Industries agro-alimentaires,2010,2011,11,2011.833333,10,True,107.3,4.675629
industrial_prices,Industries agro-alimentaires,2010,2011,12,2011.916667,11,True,107.5,4.677491
industrial_prices,Industries agro-alimentaires,2010,2012,1,2012.0,12,True,108.1,4.683057
industrial_prices,Industries agro-alimentaires,2010,2012,2,2012.083333,13,True,109.5,4.695925
industrial_prices,Industries agro-alimentaires,2010,2012,3,2012.166667,14,True,109.1,4.692265
industrial_prices,Industries agro-alimentaires,2010,2012,4,2012.25,15,True,108.9,4.69043
industrial_prices,Industries agro-alimentaires,2010,2012,5,2012.333333,16,True,109.1,4.692265
industrial_prices,Industries agro-alimentaires,2010,2012,6,2012.416667,17,True,110.0,4.70048
industrial_prices,Industries agro-alimentaires,2010,2012,7,2012.5,18,True,110.9,4.708629
industrial_prices,Industries agro-alimentaires,2010,2012,8,2012.583333,19,True,112.2,4.720283
industrial_prices,Industries agro-alimentaires,2010,2012,9,2012.666667,20,True,113.7,4.733563
industrial_prices,Industries agro-alimentaires,2010,2012,10,2012.75,21,True,113.2,4.729156
industrial_prices,Industries agro-alimentaires,2010,2012,11,2012.833333,22,True,113.6,4.732684
