governorate,year,indicator,unit,basis,value,population_thousands,comparable,geography
Ben Arous,2016,camping_centres,centres,per_head,0.0,663.1,0.0,as_printed
Ben Arous,2017,camping_centres,centres,per_head,0.0,676.8,0.0,as_printed
Ben Arous,2018,camping_centres,centres,per_head,0.0,690.0,0.0,as_printed
Ben Arous,2023,camping_centres,centres,per_head,1.0,723.9,0.001381406271584473,as_printed
Bizerte,2014,camping_centres,centres,per_head,2.0,569.5,0.003511852502194908,as_printed
Bizerte,2015,camping_centres,centres,per_head,2.0,575.7,0.0034740316136876843,as_printed
Bizerte,2016,camping_centres,centres,per_head,2.0,580.2,0.0034470872113064456,as_printed
Bizerte,2017,camping_centres,centres,per_head,2.0,584.6,0.0034211426616489907,as_printed
Bizerte,2018,camping_centres,centres,per_head,2.0,588.4,0.003399048266485384,as_printed
Bizerte,2019,camping_centres,centres,per_head,2.0,591.9,0.0033789491468153407,as_printed
Bizerte,2020,camping_centres,centres,per_head,2.0,595.2,0.0033602150537634405,as_printed
Bizerte,2021,camping_centres,centres,per_head,2.0,597.5,0.0033472803347280333,as_printed
Bizerte,2022,camping_centres,centres,per_head,2.0,599.1,0.0033383408446002335,as_printed
Bizerte,2023,camping_centres,centres,per_head,2.0,600.7,0.0033294489761944396,as_printed
Béja,2014,camping_centres,centres,per_head,1.0,303.4,0.0032959789057350037,as_printed
Béja,2015,camping_centres,centres,per_head,1.0,305.0,0.003278688524590164,as_printed
Béja,2016,camping_centres,centres,per_head,1.0,305.5,0.0032733224222585926,as_printed
Béja,2017,camping_centres,centres,per_head,1.0,306.0,0.0032679738562091504,as_printed
Béja,2018,camping_centres,centres,per_head,1.0,306.4,0.003263707571801567,as_printed
Béja,2019,camping_centres,centres,per_head,1.0,306.8,0.0032594524119947846,as_printed
Béja,2020,camping_centres,centres,per_head,1.0,307.5,0.0032520325203252032,as_printed
Béja,2021,camping_centres,centres,per_head,1.0,308.1,0.0032456994482310936,as_printed
Béja,2022,camping_centres,centres,per_head,1.0,308.5,0.0032414910858995136,as_printed
Béja,2023,camping_centres,centres,per_head,1.0,308.8,0.003238341968911917,as_printed
Gabès,2014,camping_centres,centres,per_head,1.0,375.3,0.0026645350386357578,as_printed
Gabès,2015,camping_centres,centres,per_head,1.0,380.8,0.002626050420168067,as_printed
Gabès,2016,camping_centres,centres,per_head,1.0,385.7,0.0025926886180969665,as_printed
Gabès,2017,camping_centres,centres,per_head,1.0,390.6,0.002560163850486431,as_printed
Gabès,2018,camping_centres,centres,per_head,1.0,395.1,0.0025310048089091366,as_printed
Gabès,2019,camping_centres,centres,per_head,1.0,399.3,0.002504382669671926,as_printed
Gabès,2020,camping_centres,centres,per_head,1.0,402.7,0.0024832381425378696,as_printed
Gabès,2021,camping_centres,centres,per_head,1.0,404.8,0.0024703557312252965,as_printed
Gabès,2022,camping_centres,centres,per_head,1.0,406.3,0.002461235540241201,as_printed
Gabès,2023,camping_centres,centres,per_head,1.0,407.7,0.0024527839097375523,as_printed
Gafsa,2014,camping_centres,centres,per_head,0.0,337.9,0.0,as_printed
Gafsa,2015,camping_centres,centres,per_head,0.0,341.1,0.0,as_printed
Gafsa,2016,camping_centres,centres,per_head,0.0,344.1,0.0,as_printed
Gafsa,2017,camping_centres,centres,per_head,0.0,346.7,0.0,as_printed
Gafsa,2018,camping_centres,centres,per_head,0.0,348.8,0.0,as_printed
Gafsa,2019,camping_centres,centres,per_head,0.0,350.8,0.0,as_printed
Gafsa,2020,camping_centres,centres,per_head,0.0,352.8,0.0,as_printed
Gafsa,2021,camping_centres,centres,per_head,0.0,354.2,0.0,as_printed
Gafsa,2022,camping_centres,centres,per_head,0.0,355.0,0.0,as_printed
Gafsa,2023,camping_centres,centres,per_head,0.0,355.5,0.0,as_printed
Jendouba,2014,camping_centres,centres,per_head,3.0,401.9,0.007464543418760886,as_printed
Jendouba,2015,camping_centres,centres,per_head,3.0,403.3,0.0074386312918423006,as_printed
Jendouba,2016,camping_centres,centres,per_head,3.0,403.3,0.0074386312918423006,as_printed
Jendouba,2017,camping_centres,centres,per_head,3.0,403.4,0.007436787307882995,as_printed
Jendouba,2018,camping_centres,centres,per_head,3.0,403.3,0.0074386312918423006,as_printed
Jendouba,2019,camping_centres,centres,per_head,3.0,403.3,0.0074386312918423006,as_printed
Jendouba,2020,camping_centres,centres,per_head,3.0,404.1,0.007423904974016332,as_printed
Jendouba,2021,camping_centres,centres,per_head,3.0,404.7,0.0074128984432913275,as_printed
Jendouba,2022,camping_centres,centres,per_head,3.0,405.0,0.007407407407407408,as_printed
Jendouba,2023,camping_centres,centres,per_head,3.0,405.2,0.007403751233958539,as_printed
Kairouan,2014,camping_centres,centres,per_head,0.0,571.3,0.0,as_printed
Kairouan,2015,camping_centres,centres,per_head,0.0,575.9,0.0,as_printed
Kairouan,2016,camping_centres,centres,per_head,0.0,580.7,0.0,as_printed
Kairouan,2017,camping_centres,centres,per_head,0.0,585.0,0.0,as_printed
Kairouan,2018,camping_centres,centres,per_head,0.0,588.5,0.0,as_printed
Kairouan,2019,camping_centres,centres,per_head,0.0,591.9,0.0,as_printed
Kairouan,2020,camping_centres,centres,per_head,0.0,596.2,0.0,as_printed
Kairouan,2021,camping_centres,centres,per_head,0.0,599.6,0.0,as_printed
Kairouan,2022,camping_centres,centres,per_head,0.0,601.1,0.0,as_printed
Kairouan,2023,camping_centres,centres,per_head,0.0,602.4,0.0,as_printed
Kasserine,2014,camping_centres,centres,per_head,2.0,440.1,0.0045444217223358325,as_printed
Kasserine,2015,camping_centres,centres,per_head,2.0,444.3,0.004501462975467027,as_printed
Kasserine,2016,camping_centres,centres,per_head,2.0,447.9,0.004465282429113641,as_printed
Kasserine,2017,camping_centres,centres,per_head,2.0,451.3,0.0044316419233325945,as_printed
Kasserine,2018,camping_centres,centres,per_head,2.0,454.4,0.0044014084507042256,as_printed
Kasserine,2019,camping_centres,centres,per_head,2.0,457.4,0.004372540445999126,as_printed
Kasserine,2020,camping_centres,centres,per_head,2.0,460.8,0.004340277777777778,as_printed
Kasserine,2021,camping_centres,centres,per_head,2.0,463.5,0.004314994606256742,as_printed
Kasserine,2022,camping_centres,centres,per_head,2.0,465.0,0.004301075268817204,as_printed
Kasserine,2023,camping_centres,centres,per_head,2.0,466.5,0.004287245444801715,as_printed
Kébili,2014,camping_centres,centres,per_head,1.0,157.3,0.006357279084551811,as_printed
Kébili,2015,camping_centres,centres,per_head,1.0,159.5,0.006269592476489028,as_printed
Kébili,2016,camping_centres,centres,per_head,1.0,161.8,0.006180469715698393,as_printed
Kébili,2017,camping_centres,centres,per_head,1.0,164.0,0.006097560975609756,as_printed
Kébili,2018,camping_centres,centres,per_head,1.0,166.0,0.006024096385542169,as_printed
Kébili,2019,camping_centres,centres,per_head,1.0,167.8,0.0059594755661501785,as_printed
Kébili,2020,camping_centres,centres,per_head,1.0,169.4,0.0059031877213695395,as_printed
Kébili,2021,camping_centres,centres,per_head,1.0,170.4,0.005868544600938967,as_printed
Kébili,2022,camping_centres,centres,per_head,1.0,171.1,0.0058445353594389245,as_printed
Kébili,2023,camping_centres,centres,per_head,1.0,171.7,0.005824111822947001,as_printed
Le Kef,2014,camping_centres,centres,per_head,1.0,243.6,0.004105090311986864,as_printed
Le Kef,2015,camping_centres,centres,per_head,1.0,245.1,0.004079967360261118,as_printed
Le Kef,2016,camping_centres,centres,per_head,1.0,245.7,0.004070004070004071,as_printed
Le Kef,2017,camping_centres,centres,per_head,1.0,246.1,0.0040633888663145065,as_printed
Le Kef,2018,camping_centres,centres,per_head,1.0,246.2,0.004061738424045492,as_printed
Le Kef,2019,camping_centres,centres,per_head,1.0,246.3,0.004060089321965083,as_printed
Le Kef,2020,camping_centres,centres,per_head,1.0,246.8,0.004051863857374392,as_printed
Le Kef,2021,camping_centres,centres,per_head,1.0,247.3,0.0040436716538617065,as_printed
Le Kef,2022,camping_centres,centres,per_head,1.0,247.6,0.004038772213247173,as_printed
Le Kef,2023,camping_centres,centres,per_head,1.0,247.8,0.004035512510088781,as_printed
Mahdia,2014,camping_centres,centres,per_head,1.0,412.0,0.0024271844660194173,as_printed
Mahdia,2015,camping_centres,centres,per_head,1.0,418.4,0.002390057361376673,as_printed
Mahdia,2016,camping_centres,centres,per_head,1.0,424.4,0.0023562676720075403,as_printed
Mahdia,2017,camping_centres,centres,per_head,1.0,429.8,0.002326663564448581,as_printed
Mahdia,2018,camping_centres,centres,per_head,1.0,434.6,0.002300966405890474,as_printed
Mahdia,2019,camping_centres,centres,per_head,1.0,439.1,0.002277385561375541,as_printed
Mahdia,2020,camping_centres,centres,per_head,1.0,443.1,0.0022568269013766643,as_printed
Mahdia,2021,camping_centres,centres,per_head,1.0,445.7,0.002243661655822302,as_printed
Mahdia,2022,camping_centres,centres,per_head,1.0,447.4,0.0022351363433169426,as_printed
Mahdia,2023,camping_centres,centres,per_head,1.0,449.0,0.0022271714922048997,as_printed
Manouba,2014,camping_centres,centres,per_head,1.0,381.0,0.0026246719160104987,as_printed
Manouba,2015,camping_centres,centres,per_head,1.0,388.3,0.0025753283543651813,as_printed
Manouba,2016,camping_centres,centres,per_head,1.0,395.1,0.0025310048089091366,as_printed
Manouba,2017,camping_centres,centres,per_head,1.0,402.2,0.002486325211337643,as_printed
Manouba,2018,camping_centres,centres,per_head,1.0,409.4,0.002442598925256473,as_printed
Manouba,2019,camping_centres,centres,per_head,1.0,415.9,0.00240442414041837,as_printed
Manouba,2020,camping_centres,centres,per_head,1.0,420.4,0.002378686964795433,as_printed
Manouba,2021,camping_centres,centres,per_head,1.0,423.1,0.0023635074450484516,as_printed
Manouba,2022,camping_centres,centres,per_head,1.0,425.3,0.0023512814483893723,as_printed
Manouba,2023,camping_centres,centres,per_head,1.0,427.6,0.0023386342376052385,as_printed
Monastir,2014,camping_centres,centres,per_head,2.0,550.8,0.0036310820624546117,as_printed
Monastir,2015,camping_centres,centres,per_head,2.0,561.1,0.003564427018356799,as_printed
Monastir,2016,camping_centres,centres,per_head,2.0,570.6,0.0035050823694356818,as_printed
Monastir,2017,camping_centres,centres,per_head,2.0,579.9,0.0034488704949129164,as_printed
Monastir,2018,camping_centres,centres,per_head,2.0,588.7,0.0033973161202649903,as_printed
Monastir,2019,camping_centres,centres,per_head,2.0,596.7,0.0033517680576504102,as_printed
Monastir,2020,camping_centres,centres,per_head,2.0,602.7,0.0033184005309440847,as_printed
Monastir,2021,camping_centres,centres,per_head,2.0,606.4,0.0032981530343007917,as_printed
Monastir,2022,camping_centres,centres,per_head,2.0,609.5,0.003281378178835111,as_printed
Monastir,2023,camping_centres,centres,per_head,2.0,612.5,0.0032653061224489797,as_printed
Médenine,2014,camping_centres,centres,per_head,2.0,480.9,0.004158868787689749,as_printed
Médenine,2015,camping_centres,centres,per_head,2.0,488.2,0.004096681687832855,as_printed
Médenine,2016,camping_centres,centres,per_head,2.0,494.7,0.004042854255104104,as_printed
Médenine,2017,camping_centres,centres,per_head,2.0,501.1,0.003991219317501496,as_printed
Médenine,2019,camping_centres,centres,per_head,2.0,512.2,0.0039047247169074575,as_printed
Médenine,2020,camping_centres,centres,per_head,3.0,516.4,0.005809450038729667,as_printed
Médenine,2021,camping_centres,centres,per_head,3.0,519.1,0.0057792332883837404,as_printed
Médenine,2022,camping_centres,centres,per_head,3.0,521.2,0.00575594781273983,as_printed
Médenine,2023,camping_centres,centres,per_head,3.0,523.2,0.00573394495412844,as_printed
Nabeul,2014,camping_centres,centres,per_head,1.0,790.7,0.0012647021626406981,as_printed
Nabeul,2015,camping_centres,centres,per_head,1.0,804.8,0.001242544731610338,as_printed
Nabeul,2016,camping_centres,centres,per_head,1.0,817.5,0.0012232415902140672,as_printed
Nabeul,2017,camping_centres,centres,per_head,1.0,830.0,0.0012048192771084338,as_printed
Nabeul,2018,camping_centres,centres,per_head,1.0,841.8,0.0011879306248515087,as_printed
Nabeul,2019,camping_centres,centres,per_head,1.0,852.7,0.001172745396974317,as_printed
Nabeul,2020,camping_centres,centres,per_head,1.0,861.3,0.0011610356437942646,as_printed
Nabeul,2021,camping_centres,centres,per_head,1.0,866.8,0.0011536686663590218,as_printed
Nabeul,2022,camping_centres,centres,per_head,1.0,871.3,0.001147710317915758,as_printed
Nabeul,2023,camping_centres,centres,per_head,1.0,876.0,0.001141552511415525,as_printed
Sfax,2014,camping_centres,centres,per_head,1.0,958.1,0.001043732387015969,as_printed
Sfax,2015,camping_centres,centres,per_head,1.0,971.3,0.0010295480284155257,as_printed
Sfax,2016,camping_centres,centres,per_head,1.0,982.3,0.0010180189351521938,as_printed
Sfax,2017,camping_centres,centres,per_head,1.0,992.8,0.0010072522159548752,as_printed
Sfax,2018,camping_centres,centres,per_head,1.0,1002.4,0.0009976057462090981,as_printed
Sfax,2019,camping_centres,centres,per_head,1.0,1011.3,0.0009888262632255513,as_printed
Sfax,2020,camping_centres,centres,per_head,1.0,1018.4,0.0009819324430479183,as_printed
Sfax,2021,camping_centres,centres,per_head,1.0,1022.9,0.0009776126698602015,as_printed
Sfax,2022,camping_centres,centres,per_head,1.0,1026.5,0.000974184120798831,as_printed
Sfax,2023,camping_centres,centres,per_head,1.0,1029.9,0.0009709680551509855,as_printed
Sidi Bouzid,2014,camping_centres,centres,per_head,0.0,430.9,0.0,as_printed
Sidi Bouzid,2015,camping_centres,centres,per_head,0.0,436.1,0.0,as_printed
Sidi Bouzid,2016,camping_centres,centres,per_head,0.0,440.7,0.0,as_printed
Sidi Bouzid,2017,camping_centres,centres,per_head,0.0,444.8,0.0,as_printed
Sidi Bouzid,2018,camping_centres,centres,per_head,0.0,448.3,0.0,as_printed
Sidi Bouzid,2019,camping_centres,centres,per_head,0.0,451.6,0.0,as_printed
Sidi Bouzid,2020,camping_centres,centres,per_head,0.0,455.1,0.0,as_printed
Sidi Bouzid,2021,camping_centres,centres,per_head,0.0,457.5,0.0,as_printed
Sidi Bouzid,2022,camping_centres,centres,per_head,0.0,459.1,0.0,as_printed
Sidi Bouzid,2023,camping_centres,centres,per_head,0.0,460.5,0.0,as_printed
Siliana,2014,camping_centres,centres,per_head,1.0,223.4,0.004476275738585497,as_printed
Siliana,2015,camping_centres,centres,per_head,1.0,224.9,0.004446420631391729,as_printed
Siliana,2017,camping_centres,centres,per_head,1.0,226.7,0.004411116012351125,as_printed
Siliana,2018,camping_centres,centres,per_head,1.0,226.9,0.004407227853680035,as_printed
Siliana,2019,camping_centres,centres,per_head,1.0,227.2,0.0044014084507042256,as_printed
Siliana,2020,camping_centres,centres,per_head,1.0,228.0,0.0043859649122807015,as_printed
Siliana,2021,camping_centres,centres,per_head,1.0,228.7,0.004372540445999126,as_printed
Siliana,2022,camping_centres,centres,per_head,1.0,229.0,0.004366812227074236,as_printed
Siliana,2023,camping_centres,centres,per_head,1.0,229.2,0.004363001745200698,as_printed
Sousse,2014,camping_centres,centres,per_head,2.0,677.5,0.002952029520295203,as_printed
Sousse,2015,camping_centres,centres,per_head,2.0,690.7,0.002895613146083683,as_printed
Sousse,2016,camping_centres,centres,per_head,2.0,702.9,0.0028453549580310144,as_printed
Sousse,2017,camping_centres,centres,per_head,2.0,714.7,0.002798376941374003,as_printed
Sousse,2018,camping_centres,centres,per_head,2.0,725.6,0.0027563395810363835,as_printed
Sousse,2019,camping_centres,centres,per_head,2.0,735.7,0.0027184993883376373,as_printed
Sousse,2020,camping_centres,centres,per_head,2.0,743.3,0.0026907036189963676,as_printed
Sousse,2021,camping_centres,centres,per_head,2.0,747.9,0.002674154298703035,as_printed
Sousse,2022,camping_centres,centres,per_head,2.0,751.7,0.0026606358919781825,as_printed
Sousse,2023,camping_centres,centres,per_head,2.0,755.4,0.0026476039184537992,as_printed
Tataouine,2014,camping_centres,centres,per_head,1.0,149.5,0.006688963210702341,as_printed
Tataouine,2015,camping_centres,centres,per_head,1.0,149.9,0.0066711140760507,as_printed
Tataouine,2016,camping_centres,centres,per_head,1.0,150.1,0.006662225183211193,as_printed
Tataouine,2017,camping_centres,centres,per_head,1.0,150.3,0.00665335994677312,as_printed
Tataouine,2018,camping_centres,centres,per_head,1.0,150.5,0.006644518272425249,as_printed
Tataouine,2019,camping_centres,centres,per_head,1.0,150.8,0.00663129973474801,as_printed
Tataouine,2020,camping_centres,centres,per_head,1.0,151.3,0.006609385327164573,as_printed
Tataouine,2021,camping_centres,centres,per_head,1.0,151.7,0.006591957811470007,as_printed
Tataouine,2022,camping_centres,centres,per_head,1.0,152.0,0.006578947368421052,as_printed
Tataouine,2023,camping_centres,centres,per_head,1.0,152.1,0.006574621959237344,as_printed
Tozeur,2014,camping_centres,centres,per_head,0.0,108.2,0.0,as_printed
Tozeur,2015,camping_centres,centres,per_head,0.0,109.6,0.0,as_printed
Tozeur,2016,camping_centres,centres,per_head,0.0,110.9,0.0,as_printed
Tozeur,2017,camping_centres,centres,per_head,0.0,112.2,0.0,as_printed
Tozeur,2018,camping_centres,centres,per_head,0.0,113.3,0.0,as_printed
Tozeur,2019,camping_centres,centres,per_head,1.0,114.3,0.008748906386701663,as_printed
Tozeur,2020,camping_centres,centres,per_head,1.0,115.1,0.008688097306689836,as_printed
Tozeur,2021,camping_centres,centres,per_head,1.0,115.7,0.008643042350907518,as_printed
Tozeur,2022,camping_centres,centres,per_head,1.0,116.1,0.008613264427217916,as_printed
Tozeur,2023,camping_centres,centres,per_head,1.0,116.5,0.008583690987124463,as_printed
Tunis,2014,camping_centres,centres,per_head,0.0,1057.8,0.0,as_printed
Tunis,2015,camping_centres,centres,per_head,0.0,1063.6,0.0,as_printed
